2.0980,0.0036,0.0286, 36805,22621,0,8448306,0,1676,1522,0,8475653,8448306,8672425,0,322541,1,8312122,0.011, 36841
2.1168,0.0041,0.0291, 36876,28182,0,8448306,0,1692,16192,0,8475653,8448306,8672425,0,322541,0,8360475,0.009, 36841
2.1219,0.0051,0.0302, 36889,27825,0,8506370,0,1699,6429,0,8219750,8506370,7807677,0,0,1,8363422,0.013, 36841
2.1368,0.0042,0.0293, 36889,27201,0,8506370,0,1715,16192,0,8219750,8506370,7807677,0,0,0,8363422,0.009, 36841
2.1412,0.0052,0.0302, 36933,25688,0,8506370,0,1721,5561,0,8219750,8506370,7807677,0,0,1,8410114,0.012, 36841
2.1568,0.0039,0.0289, 36933,27297,0,8506370,0,1737,16192,0,8219750,8506370,7807677,0,0,0,8410114,0.009, 36841
2.1611,0.0046,0.0296, 36977,25897,0,8506370,0,1743,5448,0,8219750,8506370,7807677,0,0,1,8420133,0.013, 36841
2.1768,0.0038,0.0288, 36977,27684,0,8506370,0,1759,16192,0,8219750,8506370,7807677,0,0,0,8420133,0.009, 36841
2.1813,0.0047,0.0297, 37021,27087,0,8506370,0,1765,5657,0,8219750,8506370,7807677,0,0,1,8463137,0.013, 36841
2.1967,0.0038,0.0288, 37021,27652,0,8506370,0,1781,16192,0,8219750,8506370,7807677,0,0,0,8463137,0.009, 36841
2.2014,0.0048,0.0298, 37065,26877,0,8506370,0,1787,5835,0,8219750,8506370,7807677,0,0,1,8473196,0.013, 36841
2.2167,0.0038,0.0288, 37065,27159,0,8506370,0,1803,16192,0,8219750,8506370,7807677,0,0,0,8473196,0.009, 36841
2.2212,0.0046,0.0296, 37108,25582,0,8506370,0,1809,5625,0,8219750,8506370,7807677,0,0,1,8516350,0.013, 36841
2.2367,0.0036,0.0286, 37108,30127,0,8607599,0,1825,16192,0,8529029,8607599,9240636,0,0,0,8516350,0.009, 36841
2.2410,0.0042,0.0292, 37151,29845,0,8607599,0,1831,5342,0,8529029,8607599,9240636,0,0,1,8526219,0.013, 36841
2.2567,0.0046,0.0296, 37151,40131,0,8607599,0,1847,16192,0,8529029,8607599,9240636,0,0,0,8526219,0.008, 36841
2.2636,0.0066,0.0316, 37200,43682,0,8607599,0,1856,8593,0,8529029,8607599,9240636,0,0,1,8566910,0.013, 36841
2.2767,0.0061,0.0312, 37200,32925,0,8607599,0,1872,16192,0,8529029,8607599,9240636,0,0,0,8566910,0.007, 36841
2.2890,0.0118,0.0368, 36950,34783,0,8607599,0,1888,15346,6238,8529029,8607599,9240636,0,0,1,8488424,0.013, 37200
2.3019,0.0114,0.0364, 36971,26262,0,8607599,0,1904,16192,5060,8529029,8607599,9240636,0,0,0,8493249,0.007, 37200
2.3031,0.0112,0.0362, 36971,25887,0,8607599,0,1906,1387,1387,8529029,8607599,9240636,0,0,1,8493249,0.008, 37200
2.3167,0.0036,0.0286, 36971,25645,0,8607599,0,1922,16192,0,8529029,8607599,9240636,0,0,0,8493249,0.009, 37200
2.3188,0.0038,0.0288, 37006,24046,0,8607599,0,1925,2611,0,8529029,8607599,9240636,0,0,1,8501289,0.011, 37200
2.3367,0.0040,0.0290, 37006,25549,0,8945227,0,1941,16192,0,8507141,8945227,9083127,0,1008583,0,8501289,0.009, 37200
2.3421,0.0054,0.0304, 37048,24779,0,8945227,0,1948,6842,0,8507141,8945227,9083127,0,1008583,1,8481756,0.013, 37200
2.3567,0.0036,0.0286, 37048,22122,0,8945227,0,1964,16192,0,8507141,8945227,9083127,0,1008583,0,8481756,0.009, 37200
2.3587,0.0037,0.0287, 37048,19607,0,8945227,0,1967,2515,0,8507141,8945227,9083127,0,1008583,1,8481756,0.011, 37200
2.3766,0.0036,0.0286, 37109,27221,0,8945227,0,1983,16192,0,8507141,8945227,9083127,0,1008583,0,8499884,0.009, 37200
2.3794,0.0038,0.0288, 37115,25830,0,8945227,0,1987,3415,0,8507141,8945227,9083127,0,1008583,1,8501259,0.012, 37200
2.3966,0.0036,0.0286, 37115,29500,0,8945227,0,2003,16192,0,8507141,8945227,9083127,0,1008583,0,8501259,0.009, 37200
2.4027,0.0047,0.0297, 37157,28970,0,8945227,0,2011,7614,0,8507141,8945227,9083127,0,1008583,1,8510879,0.014, 37200
2.4166,0.0039,0.0289, 37157,18016,0,8945227,0,2027,16192,0,8507141,8945227,9083127,0,1008583,0,8510879,0.009, 37200
2.4212,0.0048,0.0298, 37194,17382,0,8945227,0,2033,5694,0,8507141,8945227,9083127,0,1008583,1,8540281,0.013, 37200
2.4335,0.0025,0.0275, 37194,9919,0,8342358,0,2046,12322,0,8254642,8342358,8510735,0,0,1,8540281,0.007, 37200
2.4516,0.0023,0.0273, 37231,12862,0,8342358,0,2056,9919,0,8254642,8342358,8510735,0,0,1,8582507,0.006, 37200
2.4739,0.0028,0.0278, 37253,15831,0,8342358,0,2069,12862,0,8254642,8342358,8510735,0,0,1,8587578,0.008, 37200
2.4963,0.0033,0.0283, 37279,27117,0,8342358,0,2085,15831,0,8254642,8342358,8510735,0,0,1,8631888,0.009, 37200
2.5166,0.0036,0.0286, 37306,26417,0,8342358,0,2101,16192,0,8254642,8342358,8510735,0,0,0,8638140,0.009, 37200
2.5253,0.0054,0.0304, 37324,26624,0,7445809,0,2112,10925,0,8298486,7445809,5346097,0,0,1,8672382,0.016, 37200
2.5377,0.0068,0.0318, 37324,36104,0,7445809,0,2128,15492,0,8298486,7445809,5346097,0,0,1,8672382,0.007, 37200
2.5565,0.0046,0.0296, 37377,35055,0,7445809,0,2144,16192,0,8298486,7445809,5346097,0,0,0,8697668,0.008, 37200
2.5695,0.0109,0.0359, 37146,35774,0,7445809,0,2160,16192,2024,8298486,7445809,5346097,0,0,0,8643915,0.015, 37377
2.5725,0.0123,0.0373, 37146,32054,0,7445809,0,2164,3720,3720,8298486,7445809,5346097,0,0,1,8643915,0.017, 37377
2.5846,0.0152,0.0402, 37149,27031,0,7445809,0,2179,15143,13119,8298486,7445809,5346097,0,0,1,8644613,0.006, 37377
2.5975,0.0048,0.0298, 37149,24502,0,7445809,0,2195,16192,0,8298486,7445809,5346097,0,0,0,8644613,0.009, 37377
2.5981,0.0048,0.0298, 37149,23783,0,7445809,0,2196,719,0,8298486,7445809,5346097,0,0,1,8644613,0.010, 37377
2.6165,0.0040,0.0290, 37197,29645,0,7445809,0,2212,16192,0,8298486,7445809,5346097,0,0,0,8578900,0.009, 37377
2.6226,0.0056,0.0306, 37208,29138,0,7445809,0,2220,7591,0,8298486,7445809,5346097,0,0,1,8581437,0.013, 37377
