0.5092, 107, 0.4833, 161.9720, 161.4886
0.5143, 108, 0.4850, 161.9732, 161.4882
0.5143, 109, 0.4866, 161.9751, 161.4885
0.5143, 110, 0.4888, 161.9771, 161.4883
0.5194, 111, 0.4905, 161.9794, 161.4889
0.5194, 112, 0.4926, 161.9814, 161.4888
0.5234, 113, 0.4944, 161.9834, 161.4891
0.5234, 114, 0.4964, 161.9854, 161.4890
0.5234, 115, 0.4982, 161.9864, 161.4882
0.5291, 116, 0.5032, 161.9919, 161.4886
0.5340, 117, 0.5048, 161.9940, 161.4892
0.5340, 118, 0.5065, 161.9949, 161.4884
0.5340, 119, 0.5085, 161.9969, 161.4884
0.5390, 120, 0.5102, 161.9991, 161.4889
0.5390, 121, 0.5121, 162.0010, 161.4889
0.5390, 122, 0.5137, 162.0020, 161.4883
0.5425, 123, 0.5154, 162.0045, 161.4891
0.5425, 124, 0.5172, 162.0054, 161.4882
0.5488, 125, 0.5232, 162.0117, 161.4885
0.5541, 126, 0.5248, 162.0131, 161.4884
0.5541, 127, 0.5264, 162.0151, 161.4887
0.5541, 128, 0.5283, 162.0170, 161.4888
0.5591, 129, 0.5298, 162.0182, 161.4884
0.5591, 130, 0.5314, 162.0201, 161.4887
0.5591, 131, 0.5331, 162.0221, 161.4890
0.5618, 132, 0.5347, 162.0239, 161.4892
0.5618, 133, 0.5366, 162.0248, 161.4882
0.5688, 134, 0.5431, 162.0315, 161.4884
0.5740, 135, 0.5445, 162.0328, 161.4883
0.5740, 136, 0.5460, 162.0348, 161.4887
0.5740, 137, 0.5479, 162.0367, 161.4889
0.5789, 138, 0.5493, 162.0380, 161.4887
0.5789, 139, 0.5509, 162.0400, 161.4891
0.5789, 140, 0.5524, 162.0409, 161.4885
0.5827, 141, 0.5538, 162.0427, 161.4889
0.5827, 142, 0.5556, 162.0447, 161.4891
0.5827, 143, 0.5574, 162.0457, 161.4882
0.5889, 144, 0.5630, 162.0515, 161.4884
0.5937, 145, 0.5644, 162.0536, 161.4892
0.5937, 146, 0.5658, 162.0546, 161.4888
0.5937, 147, 0.5675, 162.0565, 161.4890
0.5986, 148, 0.5689, 162.0577, 161.4887
0.5986, 149, 0.5704, 162.0587, 161.4882
0.5986, 150, 0.5722, 162.0606, 161.4884
0.6025, 151, 0.5740, 162.0625, 161.4886
0.6025, 152, 0.5757, 162.0645, 161.4888
0.6025, 153, 0.5772, 162.0655, 161.4883
0.6088, 154, 0.5830, 162.0717, 161.4888
0.6138, 155, 0.5843, 162.0729, 161.4886
0.6138, 156, 0.5856, 162.0739, 161.4883
0.6138, 157, 0.5873, 162.0758, 161.4885
0.6189, 158, 0.5888, 162.0780, 161.4891
0.6189, 159, 0.5903, 162.0789, 161.4887
0.6189, 160, 0.5920, 162.0809, 161.4889
0.6235, 161, 0.5938, 162.0826, 161.4888
0.6235, 162, 0.5956, 162.0846, 161.4890
0.6235, 163, 0.5969, 162.0856, 161.4886
0.6235, 164, 0.5983, 162.0865, 161.4882
0.6291, 165, 0.6029, 162.0920, 161.4891
0.6341, 166, 0.6042, 162.0931, 161.4890
0.6341, 167, 0.6054, 162.0941, 161.4887
0.6341, 168, 0.6067, 162.0951, 161.4884
0.6341, 169, 0.6081, 162.0970, 161.4890
0.6392, 170, 0.6094, 162.0982, 161.4888
0.6392, 171, 0.6107, 162.0992, 161.4885
0.6392, 172, 0.6121, 162.1012, 161.4891
0.6392, 173, 0.6134, 162.1021, 161.4888
0.6412, 174, 0.6147, 162.1032, 161.4886
0.6412, 175, 0.6160, 162.1042, 161.4882
0.6487, 176, 0.6229, 162.1117, 161.4888
0.6537, 177, 0.6241, 162.1128, 161.4887
0.6537, 178, 0.6253, 162.1138, 161.4885
0.6537, 179, 0.6267, 162.1158, 161.4891
0.6537, 180, 0.6280, 162.1167, 161.4888
0.6590, 181, 0.6292, 162.1181, 161.4889
0.6590, 182, 0.6304, 162.1191, 161.4886
0.6590, 183, 0.6317, 162.1200, 161.4884
0.6590, 184, 0.6329, 162.1220, 161.4891
0.6620, 185, 0.6342, 162.1230, 161.4888
0.6620, 186, 0.6355, 162.1239, 161.4885
0.6620, 187, 0.6367, 162.1249, 161.4882
0.6686, 188, 0.6428, 162.1316, 161.4888
0.6739, 189, 0.6440, 162.1329, 161.4890
0.6739, 190, 0.6452, 162.1339, 161.4887
0.6739, 191, 0.6465, 162.1349, 161.4884
0.6739, 192, 0.6478, 162.1368, 161.4891
0.6791, 193, 0.6490, 162.1372, 161.4882
0.6791, 194, 0.6502, 162.1392, 161.4890
0.6791, 195, 0.6514, 162.1401, 161.4887
0.6791, 196, 0.6526, 162.1411, 161.4885
0.6791, 197, 0.6539, 162.1421, 161.4882
0.6816, 198, 0.6551, 162.1436, 161.4885
0.6816, 199, 0.6563, 162.1445, 161.4882
0.6881, 200, 0.6628, 162.1511, 161.4883
0.6932, 201, 0.6640, 162.1532, 161.4892
0.6932, 202, 0.6652, 162.1542, 161.4889
0.6932, 203, 0.6664, 162.1551, 161.4887
0.6932, 204, 0.6676, 162.1561, 161.4885
0.6982, 205, 0.6687, 162.1572, 161.4885
0.6982, 206, 0.6699, 162.1582, 161.4883
0.6982, 207, 0.6711, 162.1602, 161.4891
0.6982, 208, 0.6723, 162.1611, 161.4889
0.7022, 209, 0.6735, 162.1623, 161.4888
0.7022, 210, 0.6747, 162.1633, 161.4886
0.7022, 211, 0.6758, 162.1642, 161.4884
0.7022, 212, 0.6770, 162.1652, 161.4882
0.7082, 213, 0.6828, 162.1712, 161.4885
0.7134, 214, 0.6839, 162.1724, 161.4884
0.7134, 215, 0.6851, 162.1733, 161.4882
0.7134, 216, 0.6863, 162.1753, 161.4890
