0.7626, 250, 0.7363, 198.3767, 197.6404
0.7626, 251, 0.7374, 198.3777, 197.6403
0.7683, 252, 0.7425, 198.3832, 197.6407
0.7734, 253, 0.7435, 198.3844, 197.6409
0.7734, 254, 0.7445, 198.3854, 197.6409
0.7734, 255, 0.7457, 198.3864, 197.6406
0.7734, 256, 0.7470, 198.3883, 197.6413
0.7783, 257, 0.7483, 198.3895, 197.6411
0.7783, 258, 0.7494, 198.3905, 197.6410
0.7783, 259, 0.7507, 198.3914, 197.6407
0.7783, 260, 0.7520, 198.3924, 197.6404
0.7826, 261, 0.7531, 198.3938, 197.6407
0.7826, 262, 0.7541, 198.3947, 197.6406
0.7826, 263, 0.7552, 198.3957, 197.6405
0.7826, 264, 0.7563, 198.3967, 197.6404
0.7826, 265, 0.7573, 198.3977, 197.6403
0.7879, 266, 0.7625, 198.4028, 197.6403
0.7929, 267, 0.7635, 198.4040, 197.6405
0.7929, 268, 0.7645, 198.4050, 197.6405
0.7929, 269, 0.7655, 198.4060, 197.6404
0.7929, 270, 0.7666, 198.4069, 197.6404
0.7979, 271, 0.7676, 198.4081, 197.6405
0.7979, 272, 0.7686, 198.4091, 197.6405
0.7979, 273, 0.7696, 198.4100, 197.6405
0.7979, 274, 0.7706, 198.4110, 197.6404
0.7979, 275, 0.7717, 198.4120, 197.6404
0.8020, 276, 0.7727, 198.4131, 197.6404
0.8020, 277, 0.7736, 198.4141, 197.6405
0.8020, 278, 0.7746, 198.4151, 197.6404
0.8020, 279, 0.7757, 198.4160, 197.6404
0.8020, 280, 0.7767, 198.4170, 197.6403
0.8080, 281, 0.7825, 198.4231, 197.6406
0.8131, 282, 0.7834, 198.4243, 197.6409
0.8131, 283, 0.7843, 198.4252, 197.6410
0.8131, 284, 0.7853, 198.4262, 197.6410
0.8131, 285, 0.7863, 198.4272, 197.6409
0.8131, 286, 0.7872, 198.4282, 197.6410
0.8182, 287, 0.7881, 198.4294, 197.6413
0.8182, 288, 0.7891, 198.4304, 197.6413
0.8182, 289, 0.7901, 198.4314, 197.6412
0.8182, 290, 0.7911, 198.4323, 197.6412
0.8182, 291, 0.7921, 198.4333, 197.6412
0.8212, 292, 0.7930, 198.4333, 197.6403
0.8212, 293, 0.7940, 198.4343, 197.6403
0.8212, 294, 0.7950, 198.4353, 197.6403
0.8212, 295, 0.7960, 198.4363, 197.6403
0.8277, 296, 0.8024, 198.4428, 197.6404
0.8331, 297, 0.8033, 198.4443, 197.6411
0.8331, 298, 0.8041, 198.4453, 197.6411
0.8331, 299, 0.8051, 198.4463, 197.6412
0.8331, 300, 0.8061, 198.4472, 197.6412
0.8331, 301, 0.8070, 198.4482, 197.6412
0.8382, 302, 0.8081, 198.4484, 197.6403
0.8382, 303, 0.8091, 198.4494, 197.6403
0.8382, 304, 0.8100, 198.4504, 197.6403
0.8382, 305, 0.8110, 198.4513, 197.6403
0.8382, 306, 0.8120, 198.4523, 197.6404
0.8382, 307, 0.8129, 198.4533, 197.6404
0.8418, 308, 0.8138, 198.4550, 197.6411
0.8418, 309, 0.8148, 198.4559, 197.6412
0.8418, 310, 0.8157, 198.4569, 197.6413
0.8418, 311, 0.8166, 198.4569, 197.6403
0.8483, 312, 0.8224, 198.4633, 197.6409
0.8536, 313, 0.8233, 198.4637, 197.6404
0.8536, 314, 0.8241, 198.4647, 197.6406
0.8536, 315, 0.8251, 198.4657, 197.6406
0.8536, 316, 0.8260, 198.4666, 197.6406
0.8536, 317, 0.8269, 198.4676, 197.6407
0.8536, 318, 0.8278, 198.4686, 197.6408
0.8587, 319, 0.8287, 198.4699, 197.6412
0.8587, 320, 0.8296, 198.4699, 197.6403
0.8587, 321, 0.8306, 198.4709, 197.6404
0.8587, 322, 0.8315, 198.4719, 197.6404
0.8587, 323, 0.8323, 198.4729, 197.6405
0.8587, 324, 0.8333, 198.4738, 197.6405
0.8611, 325, 0.8342, 198.4753, 197.6411
0.8611, 326, 0.8351, 198.4762, 197.6411
0.8611, 327, 0.8360, 198.4762, 197.6403
0.8683, 328, 0.8424, 198.4832, 197.6408
0.8736, 329, 0.8432, 198.4837, 197.6405
0.8736, 330, 0.8441, 198.4847, 197.6405
0.8736, 331, 0.8450, 198.4856, 197.6407
0.8736, 332, 0.8458, 198.4866, 197.6408
0.8736, 333, 0.8466, 198.4876, 197.6409
0.8736, 334, 0.8476, 198.4886, 197.6410
0.8789, 335, 0.8484, 198.4890, 197.6406
0.8789, 336, 0.8493, 198.4900, 197.6407
0.8789, 337, 0.8502, 198.4910, 197.6408
0.8789, 338, 0.8511, 198.4920, 197.6409
0.8789, 339, 0.8520, 198.4930, 197.6409
0.8789, 340, 0.8529, 198.4939, 197.6410
0.8816, 341, 0.8537, 198.4947, 197.6410
0.8816, 342, 0.8546, 198.4957, 197.6411
0.8816, 343, 0.8555, 198.4967, 197.6412
0.8816, 344, 0.8564, 198.4967, 197.6403
0.8877, 345, 0.8624, 198.5027, 197.6404
0.8928, 346, 0.8632, 198.5039, 197.6407
0.8928, 347, 0.8640, 198.5049, 197.6409
0.8928, 348, 0.8648, 198.5058, 197.6411
0.8928, 349, 0.8656, 198.5068, 197.6412
0.8928, 350, 0.8665, 198.5068, 197.6403
0.8928, 351, 0.8674, 198.5078, 197.6404
0.8981, 352, 0.8683, 198.5092, 197.6409
0.8981, 353, 0.8692, 198.5102, 197.6409
0.8981, 354, 0.8701, 198.5112, 197.6410
0.8981, 355, 0.8710, 198.5121, 197.6412
0.8981, 356, 0.8719, 198.5131, 197.6412
0.8981, 357, 0.8727, 198.5131, 197.6404
0.9024, 358, 0.8738, 198.5146, 197.6408
0.9024, 359, 0.8746, 198.5155, 197.6410
0.9024, 360, 0.8755, 198.5165, 197.6411
0.9024, 361, 0.8763, 198.5175, 197.6412
0.9024, 362, 0.8772, 198.5175, 197.6403
0.9081, 363, 0.8823, 198.5231, 197.6408
0.9135, 364, 0.8831, 198.5236, 197.6405
0.9135, 365, 0.8838, 198.5246, 197.6407
0.9135, 366, 0.8846, 198.5255, 197.6410
0.9135, 367, 0.8853, 198.5265, 197.6412
0.9135, 368, 0.8862, 198.5265, 197.6403
0.9135, 369, 0.8870, 198.5275, 197.6405
0.9135, 370, 0.8878, 198.5285, 197.6407
0.9186, 371, 0.8886, 198.5297, 197.6410
0.9186, 372, 0.8895, 198.5307, 197.6411
0.9186, 373, 0.8904, 198.5307, 197.6403
0.9186, 374, 0.8912, 198.5316, 197.6404
0.9186, 375, 0.8921, 198.5326, 197.6405
0.9186, 376, 0.8929, 198.5336, 197.6407
0.9215, 377, 0.8937, 198.5346, 197.6409
0.9215, 378, 0.8945, 198.5355, 197.6410
0.9215, 379, 0.8954, 198.5365, 197.6411
0.9215, 380, 0.8962, 198.5365, 197.6403
0.9280, 381, 0.9023, 198.5431, 197.6408
0.9333, 382, 0.9031, 198.5434, 197.6404
0.9333, 383, 0.9038, 198.5444, 197.6406
0.9333, 384, 0.9046, 198.5454, 197.6408
0.9333, 385, 0.9054, 198.5464, 197.6410
0.9333, 386, 0.9063, 198.5473, 197.6411
0.9333, 387, 0.9071, 198.5483, 197.6412
0.9333, 388, 0.9079, 198.5483, 197.6404
0.9386, 389, 0.9088, 198.5497, 197.6409
0.9386, 390, 0.9096, 198.5507, 197.6411
0.9386, 391, 0.9104, 198.5517, 197.6412
0.9386, 392, 0.9113, 198.5517, 197.6404
0.9386, 393, 0.9121, 198.5526, 197.6405
0.9386, 394, 0.9129, 198.5536, 197.6407
0.9423, 395, 0.9137, 198.5544, 197.6407
0.9423, 396, 0.9145, 198.5554, 197.6409
0.9423, 397, 0.9154, 198.5564, 197.6410
0.9423, 398, 0.9162, 198.5574, 197.6412
0.9423, 399, 0.9171, 198.5574, 197.6403
0.9481, 400, 0.9222, 198.5631, 197.6409
0.9534, 401, 0.9230, 198.5635, 197.6406
0.9534, 402, 0.9237, 198.5645, 197.6408
0.9534, 403, 0.9245, 198.5655, 197.6409
0.9534, 404, 0.9254, 198.5665, 197.6411
0.9534, 405, 0.9262, 198.5674, 197.6412
0.9534, 406, 0.9271, 198.5674, 197.6404
0.9534, 407, 0.9279, 198.5684, 197.6405
0.9586, 408, 0.9287, 198.5698, 197.6410
0.9586, 409, 0.9296, 198.5707, 197.6412
0.9586, 410, 0.9304, 198.5707, 197.6404
0.9586, 411, 0.9312, 198.5717, 197.6405
0.9586, 412, 0.9320, 198.5727, 197.6407
0.9586, 413, 0.9328, 198.5737, 197.6409
0.9621, 414, 0.9335, 198.5742, 197.6407
0.9621, 415, 0.9344, 198.5752, 197.6408
0.9621, 416, 0.9352, 198.5762, 197.6410
0.9621, 417, 0.9360, 198.5771, 197.6411
0.9621, 418, 0.9368, 198.5771, 197.6403
0.9680, 419, 0.9422, 198.5831, 197.6409
0.9731, 420, 0.9429, 198.5833, 197.6403
0.9731, 421, 0.9436, 198.5842, 197.6406
0.9731, 422, 0.9444, 198.5852, 197.6408
0.9731, 423, 0.9452, 198.5862, 197.6410
0.9731, 424, 0.9460, 198.5872, 197.6412
0.9731, 425, 0.9467, 198.5872, 197.6404
0.9731, 426, 0.9475, 198.5881, 197.6406
0.9783, 427, 0.9483, 198.5895, 197.6412
0.9783, 428, 0.9491, 198.5895, 197.6404
0.9783, 429, 0.9498, 198.5905, 197.6406
0.9783, 430, 0.9506, 198.5914, 197.6408
0.9783, 431, 0.9514, 198.5924, 197.6410
0.9783, 432, 0.9522, 198.5934, 197.6412
0.9783, 433, 0.9530, 198.5934, 197.6404
0.9822, 434, 0.9537, 198.5943, 197.6406
0.9822, 435, 0.9545, 198.5953, 197.6407
0.9822, 436, 0.9553, 198.5962, 197.6409
0.9822, 437, 0.9561, 198.5972, 197.6411
0.9822, 438, 0.9569, 198.5972, 197.6403
0.9879, 439, 0.9623, 198.6029, 197.6406
0.9932, 440, 0.9630, 198.6042, 197.6412
0.9932, 441, 0.9637, 198.6042, 197.6405
0.9932, 442, 0.9645, 198.6052, 197.6407
0.9932, 443, 0.9653, 198.6062, 197.6409
0.9932, 444, 0.9661, 198.6071, 197.6411
0.9932, 445, 0.9669, 198.6081, 197.6413
0.9932, 446, 0.9676, 198.6081, 197.6405
0.9983, 447, 0.9683, 198.6095, 197.6412
0.9983, 448, 0.9691, 198.6095, 197.6404
0.9983, 449, 0.9698, 198.6105, 197.6406
0.9983, 450, 0.9706, 198.6114, 197.6408
0.9983, 451, 0.9714, 198.6124, 197.6410
0.9983, 452, 0.9722, 198.6134, 197.6412
0.9983, 453, 0.9730, 198.6134, 197.6404
1.0021, 454, 0.9737, 198.6142, 197.6405
1.0021, 455, 0.9744, 198.6151, 197.6407
1.0021, 456, 0.9752, 198.6161, 197.6409
1.0021, 457, 0.9760, 198.6171, 197.6411
1.0021, 458, 0.9767, 198.6171, 197.6403
1.0078, 459, 0.9821, 198.6228, 197.6407
1.0130, 460, 0.9828, 198.6232, 197.6403
1.0130, 461, 0.9835, 198.6241, 197.6407
1.0130, 462, 0.9843, 198.6251, 197.6409
1.0130, 463, 0.9850, 198.6261, 197.6411
1.0130, 464, 0.9857, 198.6261, 197.6404
1.0130, 465, 0.9864, 198.6271, 197.6406
1.0130, 466, 0.9871, 198.6281, 197.6409
1.0182, 467, 0.9880, 198.6284, 197.6405
1.0182, 468, 0.9887, 198.6294, 197.6407
1.0182, 469, 0.9895, 198.6304, 197.6409
1.0182, 470, 0.9903, 198.6314, 197.6411
1.0182, 471, 0.9910, 198.6314, 197.6404
1.0182, 472, 0.9918, 198.6324, 197.6406
1.0182, 473, 0.9925, 198.6333, 197.6408
1.0223, 474, 0.9933, 198.6335, 197.6402
1.0223, 475, 0.9941, 198.6345, 197.6404
1.0223, 476, 0.9948, 198.6355, 197.6406
1.0223, 477, 0.9956, 198.6364, 197.6408
1.0223, 478, 0.9964, 198.6374, 197.6411
1.0223, 479, 0.9971, 198.6374, 197.6403
1.0278, 480, 1.0022, 198.6427, 197.6406
1.0328, 481, 1.0028, 198.6440, 197.6412
1.0328, 482, 1.0035, 198.6440, 197.6405
1.0328, 483, 1.0041, 198.6450, 197.6409
1.0328, 484, 1.0048, 198.6460, 197.6412
1.0328, 485, 1.0056, 198.6460, 197.6404
1.0328, 486, 1.0063, 198.6469, 197.6406
1.0328, 487, 1.0070, 198.6479, 197.6409
1.0379, 488, 1.0078, 198.6481, 197.6403
1.0379, 489, 1.0085, 198.6491, 197.6406
1.0379, 490, 1.0092, 198.6500, 197.6408
1.0379, 491, 1.0100, 198.6510, 197.6410
1.0379, 492, 1.0107, 198.6510, 197.6403
1.0379, 493, 1.0114, 198.6520, 197.6405
1.0379, 494, 1.0122, 198.6530, 197.6408
1.0415, 495, 1.0129, 198.6537, 197.6408
1.0415, 496, 1.0136, 198.6547, 197.6411
1.0415, 497, 1.0143, 198.6547, 197.6404
1.0415, 498, 1.0150, 198.6557, 197.6407
1.0415, 499, 1.0156, 198.6566, 197.6410
1.0415, 500, 1.0163, 198.6566, 197.6403
1.0478, 501, 1.0222, 198.6628, 197.6406
1.0531, 502, 1.0229, 198.6641, 197.6413
1.0531, 503, 1.0235, 198.6641, 197.6407
1.0531, 504, 1.0242, 198.6651, 197.6409
1.0531, 505, 1.0249, 198.6661, 197.6411
1.0531, 506, 1.0256, 198.6661, 197.6405
1.0531, 507, 1.0263, 198.6671, 197.6407
1.0531, 508, 1.0271, 198.6680, 197.6410
1.0531, 509, 1.0277, 198.6680, 197.6403
1.0582, 510, 1.0284, 198.6694, 197.6410
1.0582, 511, 1.0290, 198.6694, 197.6404
1.0582, 512, 1.0296, 198.6703, 197.6407
1.0582, 513, 1.0304, 198.6713, 197.6410
1.0582, 514, 1.0310, 198.6723, 197.6413
1.0582, 515, 1.0316, 198.6723, 197.6407
1.0582, 516, 1.0322, 198.6733, 197.6410
1.0582, 517, 1.0330, 198.6733, 197.6403
1.0615, 518, 1.0336, 198.6747, 197.6411
1.0615, 519, 1.0343, 198.6747, 197.6404
1.0615, 520, 1.0349, 198.6756, 197.6407
1.0615, 521, 1.0356, 198.6766, 197.6410
1.0615, 522, 1.0363, 198.6766, 197.6403
1.0677, 523, 1.0423, 198.6828, 197.6405
1.0731, 524, 1.0430, 198.6842, 197.6412
1.0731, 525, 1.0438, 198.6842, 197.6404
1.0731, 526, 1.0444, 198.6852, 197.6408
1.0731, 527, 1.0451, 198.6862, 197.6411
1.0731, 528, 1.0458, 198.6862, 197.6404
1.0731, 529, 1.0464, 198.6872, 197.6407
1.0731, 530, 1.0471, 198.6881, 197.6411
1.0731, 531, 1.0477, 198.6881, 197.6404
1.0785, 532, 1.0484, 198.6887, 197.6403
1.0785, 533, 1.0490, 198.6897, 197.6407
1.0785, 534, 1.0496, 198.6906, 197.6411
1.0785, 535, 1.0503, 198.6906, 197.6404
1.0785, 536, 1.0510, 198.6916, 197.6407
1.0785, 537, 1.0516, 198.6926, 197.6410
