0.3748,0.0009,0.0283, 15395,10407,0,1320105,0,57,1212,0,1881173,1320105,2648580,0,0,0,2966273,0.005 1
0.3797,0.0003,0.0275, 15395,9177,0,1320105,0,59,2424,0,1881173,1320105,2648580,0,0,0,2966273,0.011 1
0.3830,0.0000,0.0253, 15903,7254,0,1320105,0,61,1923,0,1881173,1320105,2648580,0,0,1,3169654,0.016 1
0.3896,0.0000,0.0256, 15903,9678,0,1320105,0,62,1212,0,1881173,1320105,2648580,0,0,0,3169654,0.002 1
0.3947,0.0008,0.0283, 15903,10890,0,1320105,0,63,1212,0,1881173,1320105,2648580,0,0,0,3169654,0.005 1
0.3995,0.0002,0.0255, 15903,8693,0,1320105,0,66,3636,0,1881173,1320105,2648580,0,0,0,3169654,0.012 1
0.4020,0.0000,0.0253, 16434,7499,0,1320105,0,67,1194,0,1881173,1320105,2648580,0,0,1,3375941,0.015 1
0.4093,0.0001,0.0255, 16434,9923,0,1320105,0,68,1212,0,1881173,1320105,2648580,0,0,0,3375941,0.002 1
0.4142,0.0006,0.0259, 16434,9923,0,1679662,0,70,2424,0,2512124,1679662,2655003,0,0,0,3375941,0.007 1
0.4193,0.0008,0.0261, 16434,9447,0,1679662,0,72,2424,0,2512124,1679662,2655003,0,0,0,3375941,0.012 1
0.4232,0.0001,0.0252, 16968,8008,0,1679662,0,74,1439,0,2512124,1679662,2655003,0,0,1,3485637,0.016 1
0.4293,0.0004,0.0256, 16968,10432,0,1679662,0,75,1212,0,2512124,1679662,2655003,0,0,0,3485637,0.002 1
0.4347,0.0002,0.0265, 16968,11644,0,1679662,0,77,2424,0,2512124,1679662,2655003,0,0,0,3485637,0.007 1
0.4399,0.0007,0.0270, 16968,10483,0,1679662,0,79,2424,0,2512124,1679662,2655003,0,0,0,3485637,0.011 1
0.4424,0.0000,0.0252, 17524,8535,0,1679662,0,81,1948,0,2512124,1679662,2655003,0,0,1,3705371,0.016 1
0.4489,0.0001,0.0253, 17524,10959,0,1679662,0,82,1212,0,2512124,1679662,2655003,0,0,0,3705371,0.002 1
0.4542,0.0006,0.0268, 17524,12171,0,1679662,0,84,2424,0,2512124,1679662,2655003,0,0,0,3705371,0.006 1
0.4594,0.0010,0.0261, 17524,10073,0,1679662,0,87,3636,0,2512124,1679662,2655003,0,0,0,3705371,0.012 1
0.4624,0.0001,0.0252, 18102,8810,0,1999050,0,89,1263,0,2791907,1999050,3446303,0,0,1,3926750,0.016 1
0.4692,0.0005,0.0257, 18102,12446,0,1999050,0,90,1212,0,2791907,1999050,3446303,0,0,0,3926750,0.002 1
0.4743,0.0007,0.0269, 18102,12446,0,1999050,0,92,2424,0,2791907,1999050,3446303,0,0,0,3926750,0.006 1
0.4793,0.0010,0.0262, 18102,10897,0,1999050,0,95,3636,0,2791907,1999050,3446303,0,0,0,3926750,0.012 1
0.4822,0.0001,0.0253, 18683,9359,0,1999050,0,97,1538,0,2791907,1999050,3446303,0,0,1,4052782,0.015 1
0.4888,0.0003,0.0255, 18683,12995,0,1999050,0,98,1212,0,2791907,1999050,3446303,0,0,0,4052782,0.002 1
0.4938,0.0008,0.0269, 18683,14207,0,1999050,0,100,2424,0,2791907,1999050,3446303,0,0,0,4052782,0.005 1
0.4989,0.0006,0.0258, 18683,12011,0,1999050,0,103,3636,0,2791907,1999050,3446303,0,0,0,4052782,0.012 1
0.5024,0.0001,0.0253, 19286,9924,0,1999050,0,105,2087,0,2791907,1999050,3446303,0,0,1,4284682,0.016 1
0.5092,0.0005,0.0259, 19286,13560,0,1999050,0,106,1212,0,2791907,1999050,3446303,0,0,0,4284682,0.002 1
0.5141,0.0005,0.0258, 19286,13560,0,2419898,0,109,3636,0,3260260,2419898,3189921,0,0,0,4284682,0.007 1
0.5191,0.0004,0.0255, 19286,11679,0,2419898,0,112,3636,0,3260260,2419898,3189921,0,0,0,4284682,0.012 1
0.5231,0.0001,0.0253, 19910,10239,0,2419898,0,114,1440,0,3260260,2419898,3189921,0,0,1,4519680,0.016 1
0.5287,0.0004,0.0255, 19910,13875,0,2419898,0,115,1212,0,3260260,2419898,3189921,0,0,0,4519680,0.002 1
0.5339,0.0002,0.0274, 19910,15087,0,2419898,0,117,2424,0,3260260,2419898,3189921,0,0,0,4519680,0.005 1
0.5388,0.0005,0.0266, 19910,13786,0,2419898,0,120,3636,0,3260260,2419898,3189921,0,0,0,4519680,0.011 1
0.5432,0.0001,0.0252, 20538,12031,0,2419898,0,123,2967,0,3260260,2419898,3189921,0,0,1,4662239,0.016 1
0.5494,0.0007,0.0262, 20538,15667,0,2419898,0,124,1212,0,3260260,2419898,3189921,0,0,0,4662239,0.002 1
0.5542,0.0009,0.0262, 20538,14455,0,2419898,0,127,3636,0,3260260,2419898,3189921,0,0,0,4662239,0.006 1
0.5592,0.0002,0.0264, 20538,13754,0,2419898,0,130,3636,0,3260260,2419898,3189921,0,0,0,4662239,0.011 1
0.5616,0.0001,0.0253, 21187,11419,0,2419898,0,132,2335,0,3260260,2419898,3189921,0,0,1,4899706,0.015 1
0.5690,0.0007,0.0260, 21187,15055,0,2769259,0,133,1212,0,4079688,2769259,4695564,0,0,0,4899706,0.002 1
0.5739,0.0003,0.0264, 21187,16267,0,2769259,0,136,3636,0,4079688,2769259,4695564,0,0,0,4899706,0.006 1
0.5790,0.0008,0.0260, 21187,14710,0,2769259,0,139,3636,0,4079688,2769259,4695564,0,0,0,4899706,0.012 1
0.5831,0.0001,0.0252, 21856,12987,0,2769259,0,142,2935,0,4079688,2769259,4695564,0,0,1,5138046,0.016 1
0.5886,0.0005,0.0257, 21856,16623,0,2769259,0,143,1212,0,4079688,2769259,4695564,0,0,0,5138046,0.001 1
0.5938,0.0009,0.0262, 21856,16623,0,2769259,0,146,3636,0,4079688,2769259,4695564,0,0,0,5138046,0.006 1
0.5989,0.0006,0.0267, 21856,15672,0,2769259,0,149,3636,0,4079688,2769259,4695564,0,0,0,5138046,0.011 1
0.6027,0.0001,0.0252, 22530,12381,0,2769259,0,152,3291,0,4079688,2769259,4695564,0,0,1,5296494,0.016 1
0.6088,0.0007,0.0259, 22530,17229,0,2769259,0,153,1212,0,4079688,2769259,4695564,0,0,0,5296494,0.001 1
0.6140,0.0005,0.0257, 22530,17229,0,3290730,0,157,4848,0,4181436,3290730,3876332,0,0,0,5296494,0.007 1
0.6193,0.0001,0.0262, 22530,15662,0,3290730,0,160,3636,0,4181436,3290730,3876332,0,0,0,5296494,0.012 1
